,census_tract,median_income_07_to_11,median_income_12_to_16,median_rent_07_to_11,median_rent_12_to_16
1573,36081047900,63562.0978693514,47023.753801758,1435.1822637030803,1484.4991551648902
1574,36081048000,66318.6450722192,61832.040703966,,
1575,36081048100,43786.066737177,32498.9083591214,1406.99892619834,1416.1877242610099
1576,36081048200,61360.5456204232,96381.3115637993,1304.02134685408,
1577,36081048300,52018.85321212019,51497.642739164294,1712.6797406728601,1643.55263607541
1578,36081048400,67514.268967132,68452.1320600687,,
1579,36081048500,58263.630418459696,61200.9246483018,1608.61818680919,1810.7627057505701
1580,36081048900,46024.4741197652,63723.3497237674,1398.3271300430301,
1581,36081049200,57033.31933892571,57104.277941260196,1198.875818471,1244.8993602035198
1582,36081049301,69228.0326823243,50723.7863801188,,
1583,36081049302,43553.0122155031,63405.2427619463,1250.90659540284,1462.06853606212
1584,36081049500,69381.9570640809,62535.5464849164,,1555.8693068554999
1585,36081049600,71135.8278364915,75015.127294819,,
1586,36081051500,66006.4604106282,76042.8574791639,,
1587,36081051600,86655.0910309303,60810.4279611945,,
1588,36081051700,71232.3015687193,62031.8771286997,1374.47969061594,1516.1059366278698
1589,36081051800,76826.6940634108,80291.4206519469,,
1590,36081052000,94729.61722603929,87654.7811592277,,
1591,36081052100,69719.0731396184,63439.90826419611,1372.3117415771198,
1592,36081052200,105145.528383081,77924.9903366051,,
1593,36081052400,71813.31191112481,73965.9860649669,,
1594,36081052500,82254.15448211269,67819.996430809,1657.3970401827899,
1595,36081052600,85362.9934037898,65198.6727165721,,
1596,36081052800,50714.8318652662,61613.851954511796,,
1597,36081053000,62780.5522408545,65507.6035160329,,
1598,36081053100,57077.7622942217,57728.2569817554,1305.1053213735001,1336.66098380574
1599,36081053200,92880.35669592039,90263.8699903176,,
1600,36081053401,84550.01251422991,62796.5573253849,,
1601,36081053500,40573.1662616362,58217.6523076339,1259.57839155814,1501.8319062897501
1602,36081053601,96654.75597251712,66272.2837127181,,
1603,36081053800,88391.61821103029,86663.7556243236,,
1604,36081053900,68670.8697793459,57047.181819907695,1301.85339781526,1410.07028268752
1605,36081054000,64530.0871151874,50800.2543997874,,
1606,36081054200,78798.4437142234,81760.6262031781,,
1607,36081054500,46304.139545773796,53710.11744157349,1229.2271050145698,1360.11117650409
1608,36081054700,47998.3917196167,55855.30028667441,1373.3957160965301,1390.6983843715
1609,36081054800,98525.6959930243,62856.7121675242,,
1610,36081054900,46904.6614295287,51039.8541947487,1326.78481176176,1430.46175459913
1611,36081055100,40262.0655745646,63850.7964232149,1193.45594587394,1343.79799897481
1612,36081055200,62803.315705762194,51963.5878723445,1302.93737233467,1380.5026484157002
1613,36081055300,32971.252956991404,46894.2679551193,1297.51749973761,1397.83539954056
1614,36081055400,82965.2417668478,66878.9300020884,,
1615,36081055500,50946.8024124206,51812.690980198604,1268.25018771345,1337.6805574013301
1616,36081055600,78221.7692698956,73493.9234902132,,
1617,36081055700,42185.0363720037,49436.064928900996,1339.79250599472,1331.56311582784
1618,36081055800,90105.3819262226,82126.65312399139,,
1619,36081055900,28294.9868802429,60436.2444516166,1120.82965307325,1385.6005163936
1620,36081056000,80853.65940303089,63821.228788943095,,
1621,36081056100,114494.80861302,121074.36447515801,1688.83230124577,
1622,36081056200,83044.371906765,88484.71406603,,
1623,36081056400,76420.2036186309,41999.2951227384,1502.3886839067002,1492.65574392953
1624,36081056500,40237.1341606181,64543.086894613894,1645.4733204692402,1501.8319062897501
1625,36081056600,93388.7407455252,55405.668331023495,1297.51749973761,
1626,36081056700,66575.5470333202,85876.6448085357,,
1627,36081056800,71494.6234024173,69650.1310348756,1230.31107953399,
1628,36081057700,55851.787112765305,61553.697112372596,1338.7085314753099,1231.64490346098
1629,36081057900,28926.944025060802,55651.3855675583,1140.34119442269,1346.85671976155
1630,36081058000,91084.2109172527,84462.4962314658,,
1631,36081058100,54515.2465303288,56117.330700738494,1249.8226208834199,1368.26776526873
1632,36081058200,69567.3167069006,91944.1272758339,,
1633,36081058300,67748.4074633252,77331.59850397741,1404.83097715951,1408.0311354963599
1634,36081058500,59384.460071533,61773.9250090179,1296.43352521819,1431.4813281947102
1635,36081058700,47612.4967907056,56566.962656389405,1203.21171654866,1327.4848214455199
1636,36081058900,49074.778417394,41791.30210924,1246.5706973251802,1357.05245571735
1637,36081059000,80524.1311491293,70146.66337592309,,
1638,36081059100,51415.0794048071,63086.116226529695,1318.11301560646,1236.74277143888
1639,36081059200,93123.1669882689,99833.5877584341,,
1640,36081059300,57947.109858790995,57968.876350312305,1284.5098055046499,1370.3069124598899
1641,36081059400,91576.33534906631,87391.731171568,,
1642,36081059500,61240.2244487684,60193.5859358685,1392.90725744597,1334.6218366145802
1643,36081059600,98743.5748714264,84256.5423651586,,
1644,36081059800,68723.9845307971,89096.4582233782,,
1645,36081059900,84910.9760291945,48835.5360811042,,
1646,36081060000,66019.4681048612,91018.354451047,,
1647,36081060100,67070.923388692,66629.1344711712,1323.5328882035199,1437.59876976819
1648,36081060300,54917.40107703111,86547.5242344275,,
1649,36081060600,83556.007879928,85336.27080287809,,
1650,36081060701,,,,
1651,36081060800,110023.41372044,73154.405482885,,
1652,36081061000,95942.5847132627,78321.6044652858,,
1653,36081061200,70342.358488281,119658.176750897,,
1654,36081061301,68959.2070015098,72711.9105424031,1259.57839155814,1377.44392762896
1655,36081061302,,,,
1656,36081061400,112518.72306412901,90965.3366240769,,
1657,36081061601,112423.333306421,90389.27754257401,,
1658,36081061602,79401.13354701719,96604.59818123141,,
1659,36081061800,65363.6635206162,61061.243065707306,,
1660,36081061900,57721.6431587531,83675.3854156779,1327.8687862811698,1201.0576955935699
1661,36081062000,105846.859897141,96075.4394851252,,
1662,36081062100,54138.023397573095,59772.5020408938,,1505.91020067207
1663,36081062200,89089.6978015324,79535.9166176219,,
1664,36081062300,56286.46089505,75830.78617128321,1320.2809646452802,1365.20904448199
1665,36081062400,,,,
1666,36081062500,67664.9414253304,68056.5375049836,1254.15851896108,
1667,36081062600,88894.582388038,83419.4724431872,,
1668,36081062700,64887.7987065938,70008.0013669242,1632.4656262362803,1424.34431302565
1669,36081062900,54626.8959058284,62874.044918649,1287.76172906289,1358.0720293129302
1670,36081063000,86280.0358472134,83689.659446016,,
1671,36081063200,91956.8104053803,94947.7910884134,,
1672,36081086900,50567.411330626,31763.795796707996,1637.8854988333499,1627.23945854612
1673,36081087100,17411.882705334297,38861.0475955423,501.880202488313,767.7389174719501
1674,36081088400,78102.5320727602,75227.1986026997,,
1675,36081063301,71426.3330076942,79316.70829457219,1473.12137188254,
1676,36081063302,75181.2207429416,72840.3768154462,,
1677,36081063500,70870.2540792353,56009.255899607,,
1678,36081063700,59226.1997916986,96236.53211322689,,
1679,36081063800,85935.33195004,108133.936400053,,
1680,36081063900,71623.6163702274,74987.5988077383,,
1681,36081064101,60296.0826423595,58705.0084863213,,
1682,36081064102,28454.331134596603,,,
1683,36081064500,90906.4390960689,81761.6457767737,,
1684,36081064600,82254.15448211269,86443.5277276783,,
1685,36081065000,102469.19529465,80291.4206519469,,
1686,36081065400,90530.2999378325,88908.85668179141,,
1687,36081065501,,,,
1688,36081065600,94831.5108308641,78013.6932394206,,
1689,36081065702,49547.391307858095,71523.0877299565,1274.75403482993,
1690,36081065703,77556.2089149759,68351.1942741063,,
1691,36081065900,83347.88477220059,84624.6084331631,,
1692,36081066000,93643.4747575873,96473.0731874015,,
1693,36081066100,74769.3104255646,79851.9844322518,,
1694,36081066300,67907.751717679,99310.54650390141,,
1695,36081066400,88541.2066947093,85526.9310652516,,1657.82666641353
1696,36081066501,71000.3310215649,85480.0306798549,,
1697,36081066701,84403.6759541091,56658.7242799916,,
1698,36081066900,67917.5074883537,76262.0658022136,,
1699,36081067100,73168.2800603913,98133.9585746018,,
1700,36081067700,91776.8706351577,87300.9891215613,,
1701,36081067900,48417.8898586296,50463.7951132459,1175.0283790439098,1246.93850739468
1702,36081068000,82011.3441897642,90407.6298672944,,
1703,36081068200,97975.0369371624,86982.8821597403,,
1704,36081068300,58263.630418459696,61722.9463292389,1357.13609830533,1567.08461640689
1705,36081068700,69538.04939487639,58573.483492491396,1479.6252189990198,1426.38346021681
1706,36081069000,82144.673055652,76468.0196685209,,
1707,36081069300,57913.5066486892,42202.1902682589,1323.5328882035199,1517.12551022345
1708,36081069400,86286.53969432981,80732.8960188332,,
1709,36081069500,60838.069902066105,54829.609249520596,1514.31240362025,1469.2055512311802
1710,36081069701,50330.020910874504,62023.7205399351,1421.0905949507098,1479.40128718698
1711,36081069702,75704.7804358181,79133.18504736769,,
1712,36081070300,70163.5026925779,56925.8525620337,,
1713,36081070700,96589.7175013524,99804.0201241623,,
1714,36081070900,110282.48363058,83732.4815370304,,
1715,36081071100,77672.1941885531,65257.8079851157,,
1716,36081071303,71418.7451860583,83579.5454976933,1455.7777795719298,1753.6665843980802
1717,36081071304,61889.525185896906,54024.146109012196,1193.45594587394,1365.20904448199
1718,36081071305,85984.1108034136,71590.3795872648,1838.4207849247898,1866.83925350749
1719,36081071306,60056.5242735691,68100.37916959349,1462.2816266884101,1566.06504281131
1720,36081071600,,,,
1721,36081071701,58173.6605333484,65847.1215233611,1454.6938050525198,1383.5613692024401
1722,36081071702,47024.982601183605,43931.387086363,,
1723,36081071900,34068.2351706376,49859.1879710668,1157.6847867333,1436.57919617261
1724,36081072100,65248.7622215584,51411.9985571355,1255.24249348049,1148.03986862339
1725,36081072300,151620.93590292198,125641.03460976199,,
1726,36081072900,91884.1841125796,97369.2783779166,,
1727,36081073100,103994.34744346401,111760.55967953199,,
1728,36081073700,81517.0518089118,63458.260588916506,1667.15281085751,1672.1006967516598
1729,36081073900,97867.7234597405,78048.35874167031,1823.2451416530103,1757.7448787804
1730,36081074100,71728.7618986105,71190.7067377973,,
1731,36081074300,55672.9313170621,58714.184648681505,1146.8450415391699,
1732,36081074500,46687.8665256461,36671.0035122359,950.6456535253801,1190.8619596377698
1733,36081074700,68213.4325321535,65507.6035160329,,
1734,36081074900,123754.118957847,154938.481878761,,
1735,36081075701,78114.4557924737,78276.7432270803,,
1736,36081075702,72174.2754260893,81703.5300818256,1478.54124447961,
1737,36081076901,81846.5800628134,78644.80929508481,1569.5951041103199,
1738,36081076902,78927.4366820336,82719.0253830236,1698.5880719204902,1768.96018833178
1739,36081077300,66670.9367910285,74199.46841835481,1233.56300309223,
1740,36081077500,46015.8023236099,66248.8335200197,1319.19699012587,1416.1877242610099
1741,36081077902,81663.3883690325,83213.51857688,,
1742,36081077903,67916.42351383429,75234.3356178687,,
1743,36081077904,60392.5563745872,61705.613578114004,1320.2809646452802,1730.2163916997301
1744,36081077905,75377.4201309554,67758.8220150741,,
1745,36081077906,51001.0011383912,62727.2263208855,1206.4636401069001,
1746,36081077907,55418.197304999994,44897.942854973095,1208.63158914572,1454.93152089306
1747,36081077908,43736.203909283904,51695.4400167069,1408.08290071775,1448.81407931958
1748,36081078800,59178.5049128444,66782.0705105082,,
1749,36081079000,63683.503015525705,55542.2911928312,,
1750,36081079200,75878.2163589243,63664.2144552237,,
1751,36081079300,,,,
1752,36081079701,53436.69188351269,37380.6267347597,1352.80020022768,1335.6414102101598
1753,36081079702,34831.3532323045,36749.510679095496,1202.1277420292402,1400.8941203273
1754,36081079900,63624.9683914774,43013.7708503408,1560.9233079550102,1349.91544054829
1755,36081080301,57773.6739356849,54058.8116112619,1461.1976521689999,1525.2820989881
1756,36081080302,56441.4692513261,69341.2002354147,,
1757,36081080900,64422.773637765495,69219.8709775407,,
1758,36081081400,66353.3322568404,62962.7478214645,,
1759,36081081800,70097.3802468936,59768.42374651151,,
1760,36081083700,55824.68774978,52122.641353255,,
1761,36081083800,70146.15910026719,72614.0314772274,,
1762,36081084000,62727.4374894033,54802.08076244,,
1763,36081084500,37829.6267530014,25752.3898771667,1130.58542374797,1012.4365804112199
1764,36081084601,102546.157485528,71582.22299850019,,
1765,36081084602,68284.97485043481,60446.4401875724,,
1766,36081084900,50984.7415206,27030.9351660243,1351.71622570827,1474.3034192090802
1767,36081085300,43208.3083183297,37261.3366240769,1373.3957160965301,1450.8532265107401
1768,36081085500,51816.14997699,37703.8315645587,1262.83031511638,1312.19121751182
1769,36081085700,36361.9252537159,40290.489776545895,1364.72391994122,1361.13075009967
1770,36081085900,37923.932536190296,45739.091071326904,1293.18160165995,1315.24993829856
1771,36081086100,50876.3440686587,39729.7242989767,1195.62389491276,1277.52571526209
1772,36081086300,35248.6834222786,39720.5481366165,1349.54827666944,1346.85671976155
1773,36081086400,68355.43319419661,58170.7519222372,,
1774,36081086500,29698.733882883,29717.5115903784,1334.37263339765,1514.06678943671
1775,36047022200,31985.9201188448,30516.857289313302,1244.40274828636,1349.91544054829
1776,36047022400,42475.541543206404,40618.7924743227,1322.44891368411,1512.02764224555
1777,36047022600,62629.879782656106,44960.136844303495,1293.18160165995,1336.66098380574
1778,36047022700,42841.9249307681,74186.2139616122,1088.31041749086,1466.14683044444
1779,36047022800,48921.9380101567,32498.9083591214,1344.12840407237,1353.99373493061
1780,36047022900,56828.4481547566,61811.649232054406,1414.58674783423,1660.8853872002699
1781,36047023000,35373.3404920111,37384.7050291421,1211.88351270396,1352.97416133503
1782,36047023100,64429.277484882005,72290.82664742849,1266.08223867462,1539.55612932622
1783,36047023200,29192.517782317,34286.220872173595,1155.51683769448,1160.27475177036
1784,36047023300,40508.1277904714,34192.4201013802,780.461653977507,850.324378713952
1785,36047023400,40163.423893298,26554.7942968883,1261.74634059697,1421.2855922389099
1786,36047023500,67545.704228195,40815.5701782697,1646.55729498866,1370.3069124598899
1787,36047023600,32575.6022574056,25373.1084996108,1346.2963531112,1441.67706415051
1788,36047023800,31287.840528342702,28416.5356824179,1184.78414971863,1445.75535853283
1789,36047024000,42568.763351875896,30428.154386497798,1142.50914346152,1350.93501414387
1790,36047024100,36584.1400301956,59581.841778520306,1402.6630281206901,1847.4673551914602
1791,36047024200,45906.3208971492,53782.507166859694,1359.30404734416,1436.57919617261
1792,36047024300,37632.343390468195,54753.1412298521,1098.0661881655801,1096.0416152488
1793,36047024400,39510.8712326113,49131.212423822406,1238.98287568929,1414.1485770698498
1794,36047024500,50330.020910874504,58868.1402616141,1254.15851896108,1213.2925787405302
1795,36047024600,49559.3150275717,47433.6223871813,1197.79184395159,1318.3086590853
1796,36047024700,39772.109091789906,46282.5237977712,1090.47836652968,1304.03462874718
1797,36047024800,52437.2673766137,53102.4515786076,1209.71556366514,1277.52571526209
1798,36047024900,54663.751039488496,57897.5061986217,1218.38735982044,1405.9919883051998
1799,36047025000,45339.4022234961,47919.958992273096,1405.91495167893,
1800,36047025100,39737.4219071686,35577.0010441782,912.706545345918,903.3422056841259
1801,36047025200,49574.490670843494,43196.2745239497,1217.3033853010302,1279.56486245325
1802,36047025300,49768.5221098184,48873.2603041406,1154.43286317506,1517.12551022345
1803,36047025400,52117.4948933868,46916.6985742221,1167.44055740802,1150.07901581455
1804,36047025500,21124.4954343245,22076.8270650998,444.42955295941397,530.178269701745
1805,36047025600,45645.083037970595,48313.5144001671,,
1806,36047025700,35848.1213315141,56623.0392041463,1221.6392833786801,1400.8941203273
1807,36047025800,47137.7159512026,37732.379625234906,1218.38735982044,1256.1146697549
1808,36047025901,28273.3073898546,47438.7202551592,1183.70017519922,1409.05070909194
1809,36047025902,21021.5178549803,16727.12440909,467.193017867091,356.850758453097
1810,36047026000,45526.9298153546,52731.3267898164,1176.11235356333,1366.22861807757
1811,36047026100,33625.973566717,46113.27458090481,1122.9976021120801,1472.26427201792
1812,36047026200,62803.315705762194,59011.9001385909,,
1813,36047026300,36684.9496605011,39916.3062669679,986.4168126660151,1137.84413266759
1814,36047026400,53493.0585585222,45128.3664875743,1160.93671029154,1201.0576955935699
1815,36047026500,46493.835086671104,53318.601180870704,1069.8828506608302,1167.4117669394197
1816,36047026600,56928.1738105426,50028.437187933094,1191.28799683511,1348.8958669527099
1817,36047026700,63115.500367353205,43910.9956144514,1327.8687862811698,1234.70362424772
1818,36047026800,49256.8861366554,56640.3719552712,1185.86812423804,1360.11117650409
1819,36047026900,36372.7649989101,49948.9104474778,1194.53992039335,1294.85846638695
1820,36047027000,43854.357131900004,52799.638220720306,1053.62323286963,1287.72145121789
1821,36047027100,43182.2929298638,42542.7278491827,1138.17324538386,1376.42435403338
1822,36047027200,44553.52069692151,51827.984584132304,1163.10465933037,1279.56486245325
1823,36047027300,31299.764248056297,38659.1720236174,1009.18027757369,974.7123573747459
1824,36047027400,43636.4782534979,45475.0215100716,1076.38669777731,1313.2107911074002
1825,36047027500,59618.5985677262,62066.54263094941,1228.14313049516,1568.1041900024697
1826,36047027600,38164.5748795001,52956.6525544396,1086.14246845203,1262.2321113283801
1827,36047027700,33874.2037316626,41057.2091204222,1030.85976796196,1230.6253298653999
1828,36047027800,42843.0089052875,52751.718261728,1074.2187487384801,1376.42435403338
1829,36047027900,46511.1786789817,59838.77432460651,852.003972258778,1168.431340535
1830,36047028000,70951.5521681913,59805.1283959524,1029.77579344254,
1831,36047028100,24759.061997917,27631.4640138211,874.7674371664549,767.7389174719501
1832,36047028200,37496.8465755415,59899.948740341395,1210.79953818455,1440.65749055493
1833,36047028300,14885.1381005821,34003.7989861979,623.285348662592,908.440073662028
1834,36047028400,41925.9664618639,56834.0909384315,1128.41747470915,1227.56660907866
1835,36047028501,105974.768890432,94114.7994608243,1802.6496257841602,2152.31986026997
1836,36047028502,21846.4224642537,17054.4075332713,471.528915944744,443.51451407742104
1837,36047028600,37762.420332797796,42473.3968446832,1018.9360482484101,1281.6040096444099
1838,36047028700,25652.257001913502,29670.6112049817,823.820634754035,683.114309038786
1839,36047028800,32574.5182828862,49813.3071592657,1000.50848141839,1256.1146697549
1840,36047028900,24470.7247757531,43872.2518178194,1014.6001501707599,1035.88677310956
1841,36047029000,39841.4834610323,53184.0174662541,1217.3033853010302,1252.03637537258
1842,36047029100,38374.8659362662,43725.4332200558,1120.82965307325,1268.3495529018699
1843,36047029200,29500.366545830297,46766.8212556718,920.29436698181,1239.80149222562
1844,36047029300,25977.4493577374,34998.9028154842,733.850749642739,960.438327036622
1845,36047029400,30918.2052172228,55776.7931198147,980.996940068949,1253.05594896816
1846,36047029500,58343.8445328963,54570.6375562432,1256.3264679999002,1393.75710515824
1847,36047029600,39909.773855755295,53891.601541586795,1142.50914346152,1338.70013099691
1848,36047029700,62094.396370065995,53623.4536859492,1284.5098055046499,1538.53655573064
1849,36047029800,51791.2185630435,51728.0663717654,1185.86812423804,1306.07377593834
1850,36047029900,37077.3484365286,27855.7702048488,1047.11938575315,1268.3495529018699
1851,36047030000,42606.7024600554,46887.1309399503,1091.5623410491,1258.15381694606
1852,36047030100,45750.228566353704,53788.6246084332,1169.60850644685,1310.15207032066
1853,36047030200,48072.101986936796,61174.4157348167,1201.04376750983,1254.0755225637402
1854,36047030300,26795.8501198944,27480.5671216752,1116.4937549956,1113.37436637366
1855,36047030400,40530.8912553791,40002.9700225922,1064.46297806377,1101.1394832267
1856,36047030500,56959.6090716056,73856.8916902398,1473.12137188254,1683.3160063030402
1857,36047030600,44347.565538233,46956.4619444497,1083.9745194132001,1180.66622368196
1858,36047030700,23968.8445732648,21161.2499762687,487.788533735942,594.411406223302
1859,36047030800,50967.39792828941,46645.4919977977,975.577067471883,951.2621646764
1860,36047030900,44800.666887347696,33730.5532625823,1093.73029008792,1048.12165625653
1861,36047031100,41510.8042209286,47872.0390332808,1096.98221364616,1187.8032388510198
1862,36047031300,35831.8617137229,42339.8327036622,1018.9360482484101,1018.5540219847001
1863,36047031400,49362.0316650385,57663.0042716382,,
1864,36047031500,42479.877441284,58350.1968750593,1050.3713093113902,1191.88153323335
1865,36047031701,38202.5139876795,53037.1988684905,1093.73029008792,1277.52571526209
1866,36047031702,44936.1637022744,63898.716382207196,1244.40274828636,1485.51872876047
1867,36047031900,39681.0552321592,49321.872686195995,1108.90593335971,1154.15731019687
1868,36047032100,31676.9873808121,42847.580354261205,1065.54695258318,1340.7392781880699
1869,36047032300,42926.4749432823,65132.4004328593,1138.17324538386,1306.07377593834
1870,36047032500,33385.3312234073,48489.9006322025,1051.45528383081,1300.97590796044
1871,36047032600,29112.303667880402,24678.7788810206,714.3392082933009,730.014694435479
1872,36047032700,46118.7799029542,45491.3346876009,1014.6001501707599,1169.45091413058
1873,36047032800,41594.2702589235,55114.0702826875,972.325143913644,870.715850625558
1874,36047032900,40366.1271284283,45431.1798454616,1075.3027232579,1289.76059840905
1875,36081129104,81094.3017463406,82644.5965105462,,
1876,36081130100,77882.4852453193,64493.127788430495,,
1877,36081133300,89323.8362977256,102503.851005259,,
1878,36081133900,104417.097506035,119162.663983445,,
1879,36081134100,87217.6738065058,85753.2764034705,,
1880,36081134700,60460.8467693103,59848.97006056231,1541.4117666055802,1685.3551534942
1881,36081136700,70307.67130365981,62954.5912326999,,
1882,36081137700,72244.7337698512,66874.851707706,1635.71754979452,
1883,36081138501,86637.7474386197,65432.1550699599,,
1884,36081138502,,,,
1885,36081139900,81372.88319782981,100269.96525734199,,
1886,36081140300,81190.7754785684,75123.2020959505,,
1887,36081140901,70071.3648584277,102503.851005259,,
1888,36081140902,81108.393415093,103381.703871053,,
1889,36081141700,92865.1810526486,76893.1818578778,,
1890,36081142900,65038.471164792194,83925.180946595,,
1891,36081143500,86040.4774784231,75066.105974598,,
1892,36081144100,73845.7641350245,102323.386478841,,
1893,36081144700,64569.1101978863,77742.4866629962,,
1894,36081145101,62455.35988503059,81449.6562565261,,
1895,36081145102,85142.9465763489,92244.9014865301,,
1896,36081088901,55069.157509749006,46939.1291933249,,
1897,36081089200,100533.21680297802,97496.7250773641,,
1898,36081090700,49210.27523232059,52762.933571279405,1208.63158914572,
1899,36081091601,94241.8286923033,102884.15195641,,
1900,36081091602,,,,
1901,36081091800,,,,
1902,36081091900,71105.4765499479,49249.4829609098,1635.71754979452,1577.28035236269
1903,36081092200,123979.585657885,125854.12549123801,,
1904,36081092500,54861.0344020217,42790.484232908704,1452.5258560136901,1461.04896246654
1905,36081092800,130027.079501691,140862.24881818,,
1906,36081092900,86308.2191847181,55453.5882900158,1567.4271550714902,1490.6165967383702
1907,36081093401,92357.8809775632,82297.94148804889,,
1908,36081093402,85904.98066349639,81952.3060391472,,
1909,36081093800,45531.2657134322,59207.6582689423,1090.47836652968,1101.1394832267
1910,36081093900,76601.2273633729,75193.5526740455,,
1911,36081094201,57288.0533509878,54087.359671938204,1391.82328292655,1272.42784728419
1912,36081094202,52662.7340766517,41444.6470867427,690.4917688662109,685.153456229947
1913,36081094203,53309.866864741394,49055.7639777495,781.54562849692,946.1642966984979
1914,36081094500,78071.09681169719,78738.61006587821,,
1915,36081094700,61124.239175191105,63873.227042317696,1662.8169127798499,1540.5757029218
1916,36081095400,50090.462542084104,66248.8335200197,1408.08290071775,
1917,36081096400,75020.7925140684,61143.8285269493,,
1918,36081097202,19912.6119216206,33561.304045716,976.661041991297,1095.02204165322
1919,36081097203,20569.500480385,21425.319537524,531.14751451247,421.083894974655
1920,36081097204,44181.7174367628,41693.4230440643,648.216762609096,813.619729273062
1921,36081097300,98789.1018012417,84752.05513261059,,
1922,36081098100,78588.1526574573,91506.73020333,,
1923,36081098700,93577.3523119031,69129.12892753401,,
1924,36081099100,93639.1388595096,97012.4276194635,,
1925,36081099200,47655.8557714821,37028.8738442845,1118.6617040344302,1059.33696580791
1926,36081099701,75878.2163589243,78061.6131984128,,
1927,36081099703,96917.0778062151,96148.84878400699,,
1928,36081099704,72820.3242396596,68805.9240977351,,
1929,36081099705,107831.61724218699,85283.25297590799,,
1930,36081099801,56412.201939302,59717.4450667325,1229.2271050145698,1236.74277143888
1931,36081099802,22317.9513801985,33395.1135496364,500.7962279689,1021.61274277144
1932,36081099900,,,,
1933,36081100801,85341.31391340151,80928.6541491846,,
1934,36081100802,63175.1189659209,57844.4883716515,1231.3950540534,1265.2908321151301
1935,36081101001,37694.1299380748,27754.832418886297,1021.10399728724,1044.0433618742
1936,36081101002,25744.3948360636,33419.5833159304,1004.84437949604,1189.8423860421801
1937,36081101700,68626.42682404991,69631.7787101551,,
1938,36081102900,88374.2746187197,65422.978907599696,,
1939,36081103201,26180.1525928677,39508.4768287358,941.973857370074,913.537941639929
1940,36081103202,53085.484139222805,58011.6984413267,1251.99056992225,1511.0080686499698
1941,36081103300,79485.68355953139,82840.3546408976,,
1942,36081103900,74748.7149096957,77424.37970117519,,
1943,36081104700,80118.7246788687,52601.840943177696,,
1944,36081105900,84685.5093291565,87396.8290395459,,
1945,36081107201,84770.0593416708,79483.9183642473,,
1946,36081107202,,,,
1947,36081108500,90256.05438442099,68821.2177016688,,
1948,36081109300,102783.547905279,92478.38383991801,,
1949,36081109700,91156.8372100534,97001.21230991211,,
1950,36081109900,61102.5596848029,75754.3181516147,,
1951,36081111300,131377.71175288,82273.471721755,,
1952,36081112300,75446.79450019781,83095.2480397927,1644.38934594983,1824.0171624931197
1953,36081112900,85333.7260917656,89030.1859396655,,
1954,36081113300,95187.05447323169,82840.3546408976,,
1955,36081113900,72007.34335009969,61842.2364399218,,1576.26077876711
1956,36081114100,105687.515642787,117633.303590075,,
1957,36081114700,119610.084370131,92475.32511913119,,
1958,36081115100,96202.7385979218,74202.5271391415,,
1959,36081115500,91551.4039351198,52508.040172384295,,1413.1290034742701
1960,36081115700,71183.52271534571,46705.646839937,,
1961,36081115900,51849.753187091796,58572.4639188958,1392.90725744597,1497.75361190743
1962,36081116100,46735.5614045003,43315.5646346325,1423.2585439895402,1453.91194729748
1963,36081116300,37014.4779144027,35209.9545497693,1383.15148677125,1413.1290034742701
1964,36081116700,60185.5172413793,31262.1655876825,1485.04509159609,1525.2820989881
1965,36081117100,56064.2461185703,42760.9165986369,1309.4412194511501,1414.1485770698498
1966,36081117500,62912.7971322229,65278.1994570273,1615.12203392567,1434.54004898145
1967,36081118100,60577.916017406904,63109.5664192281,,1576.26077876711
1968,36081118500,55138.531878991394,48982.3546788677,1693.16819932342,1494.69489112069
1969,36081118700,69328.8423126297,44266.826799308896,,1313.2107911074002
1970,36081118900,64006.5274223109,63348.1466405938,1442.77008533897,
1971,36081119100,57834.3765087721,53597.9643460596,1651.9771675857198,1736.3338332732098
1972,36081119300,63345.3029654688,47204.2183281757,1332.20468435883,1572.18248438479
1973,36081119500,89911.3504872476,78624.41782317321,,
1974,36081119900,74283.6898408674,61811.649232054406,,
1975,36081120100,46915.5011747229,45880.8118011125,,1285.68230402673
1976,36081120300,61360.5456204232,69367.7091488998,,
1977,36081120500,41191.0317377017,27628.4052930344,1031.94374248137,949.223017485239
1978,36081120700,90847.9044720206,74266.7602756631,,
1979,36081121100,,,,
1980,36081121500,62400.077184540496,64650.142122149904,,
1981,36081122300,90976.8974398308,70648.29358494861,,
1982,36081122701,53433.4399599545,58856.9249520627,1203.21171654866,1174.54878210848
1983,36081122702,24311.3805213993,24650.2308203444,525.727641915404,629.076908473032
1984,36081124100,79229.8655729499,65099.7740778008,,
1985,36081124700,94460.7915452248,77954.55797087691,,
1986,36081125700,57342.252076958495,57460.1091261177,1404.83097715951,
1987,36081126500,44749.7200849353,56975.8116682171,,
1988,36081126700,97944.6856506188,82971.8796347275,,
1989,36081127700,107719.96786668699,119018.904106468,,
1990,36081128300,141020.74907758,44748.0655364228,,
1991,36081129102,115172.29268765301,101929.831070947,,
1992,36081129103,75553.0240031003,65080.4021794847,,
1993,36081145900,88181.3271542641,87683.3292199039,,
1994,36081146300,72490.795985758,84952.9111309399,1507.8085565037698,1584.41736753175
1995,36081146700,63721.442123705194,72528.3872951987,1390.7393084071398,1579.3194995538502
1996,36081147100,74731.3713173851,74556.3191768079,,
1997,36081147900,88436.0611663262,82617.0680234655,,
