short_name,long_name,Census Tract,2007-2011,2012-2016
rent_gross_med_adj,"Median rent, all ($2017)",36005015300,1091.5623410491,1118.47223435157
rent_gross_med_adj,"Median rent, all ($2017)",36005015500,894.278978515893,778.954227023333
rent_gross_med_adj,"Median rent, all ($2017)",36005015700,1014.60015017076,1023.6518899626
rent_gross_med_adj,"Median rent, all ($2017)",36005015800,1249.82262088342,
rent_gross_med_adj,"Median rent, all ($2017)",36005015900,677.484074633252,394.574981489568
rent_gross_med_adj,"Median rent, all ($2017)",36005016000,,1725.11852372183
rent_gross_med_adj,"Median rent, all ($2017)",36005016100,732.766775123326,463.905985989027
rent_gross_med_adj,"Median rent, all ($2017)",36005016200,1462.28162668841,
rent_gross_med_adj,"Median rent, all ($2017)",36005016300,,
rent_gross_med_adj,"Median rent, all ($2017)",36005016400,,
rent_gross_med_adj,"Median rent, all ($2017)",36005016500,1308.35724493174,1083.80673210184
rent_gross_med_adj,"Median rent, all ($2017)",36005016600,,
rent_gross_med_adj,"Median rent, all ($2017)",36005016700,1007.01232853487,1059.33696580791
rent_gross_med_adj,"Median rent, all ($2017)",36005016900,818.400762156969,835.030774780248
rent_gross_med_adj,"Median rent, all ($2017)",36005017100,,
rent_gross_med_adj,"Median rent, all ($2017)",36005017300,843.332176103473,803.423993317259
rent_gross_med_adj,"Median rent, all ($2017)",36005017500,780.461653977507,762.641049494048
rent_gross_med_adj,"Median rent, all ($2017)",36005017701,1132.7533727868,1201.05769559357
rent_gross_med_adj,"Median rent, all ($2017)",36005017702,1014.60015017076,1152.11816300571
rent_gross_med_adj,"Median rent, all ($2017)",36005017901,1165.27260836919,1146.00072143223
rent_gross_med_adj,"Median rent, all ($2017)",36005017902,1075.3027232579,1138.86370626317
rent_gross_med_adj,"Median rent, all ($2017)",36005018101,1193.45594587394,1107.25692480018
rent_gross_med_adj,"Median rent, all ($2017)",36005018102,1017.852073729,1132.74626468969
rent_gross_med_adj,"Median rent, all ($2017)",36005018301,1111.07388239853,1115.41351356482
rent_gross_med_adj,"Median rent, all ($2017)",36005018302,1119.74567855384,1201.05769559357
rent_gross_med_adj,"Median rent, all ($2017)",36005018400,,1390.6983843715
rent_gross_med_adj,"Median rent, all ($2017)",36005018500,930.050137656529,945.144723102918
rent_gross_med_adj,"Median rent, all ($2017)",36005018900,1063.37900354435,1073.61099614603
rent_gross_med_adj,"Median rent, all ($2017)",36005019300,768.537934263961,852.363525905113
rent_gross_med_adj,"Median rent, all ($2017)",36005019400,1750.61884885232,1500.81233269417
rent_gross_med_adj,"Median rent, all ($2017)",36005019500,1017.852073729,1111.3352191825
rent_gross_med_adj,"Median rent, all ($2017)",36005019700,1060.12707998611,1130.70711749853
rent_gross_med_adj,"Median rent, all ($2017)",36005019900,983.164889107776,1146.00072143223
rent_gross_med_adj,"Median rent, all ($2017)",36005020000,1090.47836652968,1204.11641638031
rent_gross_med_adj,"Median rent, all ($2017)",36005020100,1050.37130931139,1108.27649839576
rent_gross_med_adj,"Median rent, all ($2017)",36005020200,1201.04376750983,1137.84413266759
rent_gross_med_adj,"Median rent, all ($2017)",36005020400,1220.55530885927,1362.15032369525
rent_gross_med_adj,"Median rent, all ($2017)",36005020501,693.74369242445,838.089495566989
rent_gross_med_adj,"Median rent, all ($2017)",36005020502,678.568049152666,978.790651757067
rent_gross_med_adj,"Median rent, all ($2017)",36005020601,1308.35724493174,1526.30167258368
rent_gross_med_adj,"Median rent, all ($2017)",36005020900,991.836685263081,1097.06118884438
rent_gross_med_adj,"Median rent, all ($2017)",36005021001,1146.84504153917,1182.70537087312
rent_gross_med_adj,"Median rent, all ($2017)",36005021002,1146.84504153917,1196.97940121125
rent_gross_med_adj,"Median rent, all ($2017)",36005021100,987.500787185429,1040.98464108746
rent_gross_med_adj,"Median rent, all ($2017)",36005021200,1197.79184395159,1228.58618267424
rent_gross_med_adj,"Median rent, all ($2017)",36005021301,708.919335696235,956.360032654301
rent_gross_med_adj,"Median rent, all ($2017)",36005021302,1010.26425209311,1086.86545288858
rent_gross_med_adj,"Median rent, all ($2017)",36005021501,1046.03541123374,1077.68929052835
rent_gross_med_adj,"Median rent, all ($2017)",36005021502,1010.26425209311,1059.33696580791
rent_gross_med_adj,"Median rent, all ($2017)",36005021601,1160.93671029154,1238.78191863004
rent_gross_med_adj,"Median rent, all ($2017)",36005021602,1181.53222616039,1213.29257874053
rent_gross_med_adj,"Median rent, all ($2017)",36005021700,1001.5924559378,1080.7480113151
rent_gross_med_adj,"Median rent, all ($2017)",36005021800,1125.16555115091,1183.7249444687
rent_gross_med_adj,"Median rent, all ($2017)",36005021900,1049.28733479198,1185.76409165986
rent_gross_med_adj,"Median rent, all ($2017)",36005022000,1309.44121945115,1249.99722818142
